MobileNo,Name,Acquiring_channel,Conversion_attribution,Type,LAN,Loan_amount,Interest,Tenure,Principal_amount,Loan_type,DPD_30,DPD_90,App_score,Imputed_Income,PIncode,Loan_status,Disbursement_date,EMI_amount,Age,Gender,Employment_type
9147250761,Divya Nair,google ads - home loan,Field,New,LAN20251527991,293000,0.1308,10,0,Consumer durable,,,7.7,1372000,208606,Closed,01-03-2025,31085,31,Male,Self-employed
6022402243,Rajesh Mehta,Entrypage_journey_pl,Field,New,LAN20263464213,409000,0.1706,7,296237,Consumer durable,,,7.1,1435000,462506,Active,01-06-2026,61798,35,Female,Salaried
8996135719,Pooja Malhotra,Branch Referral,App,New,LAN20236252758,324000,0.1337,9,0,Consumer durable,,,8.4,695000,411356,Closed,01-02-2023,38035,31,Female,Self-employed
8996135719,Pooja Malhotra,website banner diwali,Field,New,LAN20222828331,1253000,0.1371,21,0,Personal loan,,,8.4,695000,411356,Closed,01-07-2022,67449,31,Female,Self-employed
9977808279,Karthik Reddy,App push - MAU drive,Field,New,LAN20262751333,342000,0.1331,22,314224,Consumer durable,,,8.6,1046000,682980,Active,01-06-2026,17605,41,Male,Self-employed
9604803762,Anika Ansari,Vijay sales X-sell Diwali,Website,Balance Transfer,LAN20261267356,13803000,0.0743,37,13469899,Home loan,,,7.3,791000,141182,Active,01-07-2026,418565,44,Male,Self-employed
9042697951,Neha Shah,App push - MAU drive,Call center,New,LAN20258054240,6910000,0.0741,55,5134974,Home loan,,,8.2,1554000,641740,Active,01-04-2025,148560,37,Female,Salaried
8444641791,Imran Sharma,Twowheeler_Suzuki,Website,Balance Transfer,LAN20233409755,4108000,0.1479,41,497524,Personal loan,,,7.9,1389000,831027,Active,01-07-2023,128237,37,Male,Self-employed
9143745052,Sai Singh,Website Banner - Diwali,Field,New,LAN20255576731,331000,0.131,16,22415,Consumer durable,,,6.2,1098000,440057,Active,01-05-2025,22659,40,Female,Self-employed
6962850755,Zara Verma,SMS blast - existing customer,Website,New,LAN20188515663,99000,0.1607,21,0,Consumer durable,,,6.4,742000,411980,Closed,01-09-2018,5439,56,Female,Self-employed
9894744073,Salman Gupta,Apppush for MAU,App,New,LAN20201045076,340000,0.1622,21,0,Consumer durable,,,9.2,1230000,395913,Closed,01-12-2020,18705,31,Male,Salaried
6120535660,Nisha Pillai,SMS blast - existing customer,Field,New,LAN20206247757,234000,0.1582,18,0,Consumer durable,,,8.1,1320000,226741,Closed,01-11-2020,14689,28,Male,Self-employed
8529833660,Kabir Iyer,referral - branch walkin,App,New,LAN20245427399,2442000,0.1346,44,1424707,Personal loan,,,7.4,747000,835605,Active,01-11-2024,70622,35,Female,Self-employed
9211212203,Yusuf Kumar,paid_search_hl_nonbrand,Call center,New,LAN20252030107,98000,0.1628,14,15157,Consumer durable,,,8.6,569000,520389,Active,01-08-2025,7733,59,Male,Salaried
9211212203,Yusuf Kumar,2W_Suzuki_dealer,Website,New,LAN20216403872,2009000,0.1524,42,0,Personal loan,,,8.6,569000,520389,Closed,01-09-2021,62015,59,Male,Salaried
8751029295,Ananya Malhotra,referral - branch walkin,Website,Top-up,LAN20226363856,245000,0.1733,19,0,Consumer durable,2022-09,2022-10,9.7,1593000,641753,Closed,01-08-2022,14837,37,Male,Salaried
8751029295,Ananya Malhotra,MobileApp Campaign - Q3,Call center,New,LAN20190128000,16909000,0.0901,50,0,Home loan,,,9.7,1593000,641753,Closed,01-10-2019,406875,37,Male,Salaried
8603097183,Vihaan D'Souza,Twowheeler_Suzuki,Website,New,LAN20188175438,346000,0.1397,7,0,Consumer durable,,,7.9,1029000,440553,Closed,01-05-2018,51757,38,Male,Self-employed
6503752563,Divya Nair,website sticky cta,Field,Top-up,LAN20215848990,339000,0.1436,12,0,Consumer durable,,,7.5,956000,500754,Closed,01-01-2021,30495,50,Female,Salaried
8124165031,Kabir Sheikh,sms_campaign_reengage,App,New,LAN20214829876,485000,0.1731,7,0,Consumer durable,,,8.5,861000,110587,Closed,01-07-2021,73341,47,Male,Salaried
6134770768,Salman Ansari,GoogleAds_HL_brand,Field,Balance Transfer,LAN20240233949,4384000,0.1119,45,2659071,Personal loan,,,6,1777000,682007,Active,01-12-2024,119735,28,Female,Salaried
6723792318,Pari Gomes,vijay sales - cross-sell,Call center,Balance Transfer,LAN20204050048,236000,0.1382,12,0,Consumer durable,,,8.3,1703000,208884,Closed,01-02-2020,21170,28,Male,Salaried
9598729007,Ramesh Nair,Website Banner - Diwali,App,New,LAN20211380176,7710000,0.0819,42,0,Home loan,,,8,1016000,641158,Closed,01-11-2021,211759,29,Male,Salaried
9049946480,Nisha Das,Email - preapproved offer,Website,Balance Transfer,LAN20239084243,3029000,0.1219,13,0,Personal loan,,,7.7,821000,302037,Closed,01-03-2023,249903,59,Female,Salaried
7892291909,Aadhya Sheikh,iPhone Campaign,Call center,New,LAN20249918402,5079000,0.0865,58,3396554,Home loan,,,6.4,958000,500703,Active,01-10-2024,107457,54,Female,Salaried
6720093497,Divya Qureshi,Apppush for MAU,Website,New,LAN20223876860,115000,0.1566,20,0,Consumer durable,,,7.8,1308000,520597,Closed,01-01-2022,6570,27,Female,Salaried
6042399211,Sara Mehta,Iphone_campaign,App,New,LAN20259412988,20187000,0.0889,43,13412463,Home loan,,,7.8,1610000,411507,Active,01-04-2025,549927,33,Female,Salaried
6517025975,Manoj Qureshi,Website - Billion Days,App,New,LAN20190515243,276000,0.1682,24,0,Consumer durable,,,7.2,854000,641016,Closed,01-08-2019,13622,29,Male,Salaried
6735302155,Anika Fernandes,vijay sales - cross-sell,App,New,LAN20219499539,3224000,0.1677,21,0,Personal loan,,,7.7,809000,395358,Closed,01-10-2021,178214,27,Male,Self-employed
7520442357,Sai Reddy,Website-StickyCTA,Website,Balance Transfer,LAN20243495501,2812000,0.1286,22,0,Personal loan,,,7.3,1286000,831308,Closed,01-06-2024,144158,59,Female,Self-employed
6675567749,Vivaan Reddy,Website_sticky CTA,Field,New,LAN20180913429,92000,0.1397,15,0,Consumer durable,,,8.2,878000,570443,Closed,01-07-2018,6720,35,Male,Self-employed
6675567749,Vivaan Reddy,entrypage journey - PL,App,New,LAN20223820818,2851000,0.1092,22,0,Loan against securities,,,8.2,878000,570443,Closed,01-08-2022,143582,35,Male,Self-employed
6675567749,Vivaan,Entrypage_journey_pl,App,New,LAN20249061177,6425000,0.1008,22,0,Loan against securities,,,8.2,878000,570443,Closed,01-03-2024,321083,35,Male,Self-employed
9650056609,Ishaan Fernandes,paid_search_hl_nonbrand,Website,New,LAN20200327335,2082000,0.0901,14,0,Loan against securities,,,8.2,1081000,226888,Closed,01-03-2020,157224,40,Male,Salaried
8563201986,Myra Singh,web_banner_diwali_offer,App,Top-up,LAN20217359647,19746000,0.1281,21,0,Loan against securities,,,7.8,1590000,641464,Closed,01-10-2021,1054604,44,Male,Self-employed
6818125018,Myra Reddy,sms_campaign_reengage,Call center,Top-up,LAN20201729018,24815000,0.0909,55,0,Home loan,,,7.2,1387000,226429,Closed,01-04-2020,553358,36,Male,Salaried
8645106905,Farhan Menon,website_billionday_sale,Field,Top-up,LAN20202891223,2295000,0.1698,32,0,Personal loan,,,7.3,1294000,641192,Closed,01-02-2020,89675,37,Male,Self-employed
9503376831,Rajesh Rao,Website-StickyCTA,Website,New,LAN20192347446,3191000,0.1363,12,0,Personal loan,,,7.1,839000,781843,Closed,01-08-2019,285955,30,Male,Salaried
9099742526,Suresh Gupta,Branch Referral,App,Balance Transfer,LAN20259295532,2576000,0.1339,18,767895,Personal loan,,,6.8,1204000,500928,Active,01-07-2025,158758,32,Female,Salaried
6824763868,Kavya Qureshi,Twowheeler_Suzuki,Field,Top-up,LAN20239716074,4719000,0.1528,33,0,Personal loan,,,8.9,1484000,641211,Closed,01-04-2023,176038,38,Male,Self-employed
7856203447,Nisha Patel,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,App,New,LAN20212178216,2779000,0.0868,44,0,Home loan,,,6.5,1519000,380735,Closed,01-04-2021,73968,56,Male,Salaried
7856203447,nisha patel,iphone_campaign_launch,Website,New,LAN20195065605,4299000,0.0768,57,0,Home loan,,,6.5,1519000,380735,Closed,01-04-2019,90251,56,Male,Salaried
7856203447,nisha patel,Mobile app campaign,App,New,LAN20195530109,19012000,0.1124,20,0,Loan against securities,,,6.5,1519000,380735,Closed,01-09-2019,1046850,56,Male,Salaried
7856203447,nisha patel,TwoWheeler Suzuki tie-up,App,New,LAN20250655141,7315000,0.0756,54,5896764,Home loan,,,6.5,1519000,380735,Active,01-08-2025,160231,56,Male,Salaried
8506008909,Imran Verma,website_billionday_sale,Website,New,LAN20218083572,440000,0.1723,14,0,Consumer durable,,,7.8,960000,560911,Closed,01-11-2021,34918,23,Female,Salaried
8010217695,Shreya Reddy,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Website,New,LAN20198092982,254000,0.1402,11,0,Consumer durable,,,9.5,1575000,800254,Closed,01-03-2019,24741,28,Male,Self-employed
7797338553,Divya Rao,Website-StickyCTA,Call center,New,LAN20251756833,3724000,0.1051,4,0,Loan against securities,,,7.2,1362000,400148,Closed,01-07-2025,951474,49,Male,Salaried
6044676676,Suresh Ansari,vijay sales - cross-sell,Call center,New,LAN20213667403,367000,0.1499,16,0,Consumer durable,,,9.5,832000,695965,Closed,01-10-2021,25449,27,Male,Salaried
7016011661,Sai Patel,2W_Suzuki_dealer,Website,New,LAN20238514335,9833000,0.0948,30,0,Loan against securities,,,7,1229000,520128,Closed,01-07-2023,369427,51,Female,Self-employed
8614627423,Pooja Ansari,iphone_campaign_launch,App,New,LAN20203338160,53000,0.1616,24,0,Consumer durable,,,6.9,1262000,462262,Closed,01-05-2020,2599,25,Female,Salaried
8261335398,Riya Chatterjee,google ads - home loan,Website,Balance Transfer,LAN20228419253,217000,0.1404,23,0,Consumer durable,2023-09,2023-10,6.2,1434000,452486,Closed,01-04-2022,10816,45,Female,Self-employed
8261335398,Riya Chatterjee,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Field,New,LAN20219642631,9452000,0.0884,59,196664,Home loan,,,6.2,1434000,452486,Active,01-10-2021,198113,45,Female,Self-employed
8458975199,Sneha Shah,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,App,New,LAN20242992093,805000,0.0952,10,0,Loan against securities,,,9.4,1502000,835044,Closed,01-11-2024,84054,37,Female,Self-employed
7028919987,Ishaan Gupta,apppush_mau_reengagement,Field,New,LAN20230760142,334000,0.1325,22,0,Consumer durable,,,6.1,1543000,141262,Closed,01-01-2023,17184,52,Male,Self-employed
7909616180,Nisha Gomes,TwoWheeler Suzuki tie-up,App,New,LAN20222812271,379000,0.1678,20,0,Consumer durable,,,7.2,1293000,835709,Closed,01-06-2022,21855,44,Female,Self-employed
7909616180,Nisha  Gomes,Website_sticky CTA,Website,Balance Transfer,LAN20201640120,191000,0.1705,24,0,Consumer durable,2022-02,2022-03,7.2,1293000,835709,Closed,01-09-2020,9448,44,Female,Self-employed
7998716982,Yusuf Kapoor,Email - preapproved offer,Website,New,LAN20183453431,6313000,0.0878,59,0,Home loan,,,6.8,694000,208240,Closed,01-02-2018,132137,23,Female,Salaried
7998716982,Yusuf Kapoor,Store Footfall,Call center,New,LAN20230127600,10372000,0.0767,41,2242010,Home loan,,,6.8,694000,208240,Active,01-11-2023,288372,23,Female,Salaried
7998716982,Yusuf,Website-StickyCTA,Website,New,LAN20259918241,232000,0.1711,10,0,Consumer durable,,,6.8,694000,208240,Closed,01-10-2025,25058,23,Female,Salaried
7998716982,Yusuf Kapoor,employee referral scheme,Website,Balance Transfer,LAN20180607285,4615000,0.1117,16,0,Personal loan,,,6.8,694000,208240,Closed,01-09-2018,311787,23,Female,Salaried
8304732916,Imran Singh,Mobile app campaign,Call center,New,LAN20180333587,16305000,0.1072,33,0,Loan against securities,,,6,798000,160936,Closed,01-06-2018,572681,39,Male,Self-employed
9934318319,Arjun D'Souza,web_banner_diwali_offer,Website,New,LAN20207125808,366000,0.1728,16,0,Consumer durable,,,8.1,752000,52,Closed,01-02-2020,25775,34,Female,Salaried
6447151930,Neha Singh,website banner diwali,App,New,LAN20250060955,187000,0.1617,6,0,Consumer durable,,,8.2,681000,302513,Closed,01-03-2025,32653,31,Female,Salaried
7717422648,Aadhya Reddy,Storefootfall,Website,New,LAN20231395454,854000,0.1258,29,0,Personal loan,,,9.5,874000,400912,Closed,01-07-2023,34304,53,Female,Self-employed
7064210787,Rajesh Sheikh,iPhone Campaign,App,New,LAN20265670940,72000,0.1613,14,62520,Consumer durable,,,9.7,1454000,835109,Active,01-06-2026,5676,41,Male,Salaried
8315544426,Ayesha Malhotra,Mobile app campaign,Website,New,LAN20197294796,6079000,0.0914,10,0,Loan against securities,,,7.9,676000,500124,Closed,01-07-2019,633656,25,Female,Self-employed
8315544426,Ayesha  Malhotra,Website_sticky CTA,Website,New,LAN20211436462,271000,0.1464,20,0,Consumer durable,,,7.9,676000,500124,Closed,01-02-2021,15352,25,Female,Self-employed
8315544426,Ayesha  Malhotra,sms_campaign_reengage,Field,Top-up,LAN20208505356,175000,0.1652,15,0,Consumer durable,,,7.9,676000,500124,Closed,01-05-2020,12993,25,Female,Self-employed
8315544426,Ayesha Malhotra,Iphone_campaign,Website,Balance Transfer,LAN20198611460,3382000,0.1144,13,0,Loan against securities,,,7.9,676000,500124,Closed,01-01-2019,277844,25,Female,Self-employed
9736836294,Suresh Rao,store_footfall_branch,Website,New,LAN20228586522,1465000,0.1621,17,0,Personal loan,,,6.2,767000,208300,Closed,01-08-2022,97028,37,Male,Salaried
6737830978,Ayesha Menon,vijay sales - cross-sell,App,New,LAN20202674006,191000,0.1519,3,0,Consumer durable,,,8.7,1605000,160310,Closed,01-03-2020,65285,33,Female,Salaried
9957544155,Rahul Gomes,Apppush for MAU,Call center,New,LAN20183554029,6385000,0.0956,24,0,Loan against securities,,,9.4,1043000,600572,Closed,01-05-2018,293340,37,Female,Self-employed
8445890188,Manoj Rao,Twowheeler_Suzuki,Call center,New,LAN20248739590,194000,0.147,7,0,Consumer durable,,,8.2,872000,462404,Closed,01-04-2024,29089,28,Male,Self-employed
8839363756,Mohammed Banerjee,website sticky cta,App,New,LAN20193183931,824000,0.1412,18,0,Personal loan,,,6.3,1191000,570361,Closed,01-03-2019,51064,53,Female,Self-employed
7867488147,Manoj Banerjee,Twowheeler_Suzuki,Field,New,LAN20190416284,374000,0.1487,19,0,Consumer durable,,,9.3,1601000,380657,Closed,01-11-2019,22213,25,Female,Self-employed
6243018272,Rahul Mehta,referral - branch walkin,Website,New,LAN20190150134,2487000,0.168,40,0,Personal loan,,,9.7,1587000,800709,Closed,01-12-2019,81624,25,Female,Salaried
6243018272,Rahul Mehta,website_billionday_sale,App,New,LAN20209701114,4623000,0.1355,44,0,Personal loan,,,9.7,1587000,800709,Closed,01-02-2020,133901,25,Female,Salaried
9630101270,Sai Sharma,website banner diwali,Website,New,LAN20189185992,1433000,0.1069,31,0,Loan against securities,,,7.3,878000,462143,Closed,01-08-2018,53106,53,Male,Self-employed
8901042304,Ramesh Pillai,2W_Suzuki_dealer,Field,New,LAN20235549156,117000,0.1728,24,0,Consumer durable,,,8.5,1585000,751774,Closed,01-03-2023,5800,58,Male,Salaried
9191936617,Nisha Khan,Vijay sales X-sell Diwali,Website,New,LAN20231899733,4964000,0.121,15,0,Personal loan,,,9.4,1791000,160750,Closed,01-01-2023,358253,38,Female,Self-employed
9276591253,Sai Reddy,entrypage journey - PL,Website,New,LAN20210533290,290000,0.1631,23,0,Consumer durable,,,6.6,855000,400755,Closed,01-04-2021,14767,44,Female,Salaried
8936148367,Kavya Malhotra,website sticky cta,Field,Balance Transfer,LAN20201191651,3251000,0.1032,33,0,Loan against securities,,,8.4,1532000,570274,Closed,01-08-2020,113575,32,Female,Self-employed
8936148367,Kavya Malhotra,store_footfall_branch,App,New,LAN20243691114,164000,0.1505,17,0,Consumer durable,,,8.4,1532000,570274,Closed,01-12-2024,10772,32,Female,Self-employed
8081912765,Mohammed Nair,Website billion day,Website,New,LAN20259490503,279000,0.1494,24,102342,Consumer durable,,,9.2,643000,835900,Active,01-04-2025,13520,33,Male,Self-employed
8719736122,Rohan Gupta,iPhone Campaign,App,New,LAN20255953051,6206000,0.0859,41,3997410,Home loan,,,6,1601000,781214,Active,01-04-2025,175200,24,Female,Salaried
7997356587,Deepak Singh,vijay sales - cross-sell,Website,New,LAN20256703282,98000,0.1718,10,0,Consumer durable,,,6.9,575000,800451,Closed,01-07-2025,10588,30,Female,Salaried
7465100873,Rahul Nair,website sticky cta,Field,New,LAN20215550668,11236000,0.0904,27,0,Loan against securities,,,7.2,783000,834564,Closed,01-07-2021,461464,48,Male,Salaried
6418350451,Fatima Qureshi,Vijay sales X-sell Diwali,App,Top-up,LAN20259696167,11160000,0.0885,47,8007445,Home loan,,,9.3,1694000,440999,Active,01-05-2025,281838,23,Male,Salaried
7794154807,Farhan Sheikh,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,App,Top-up,LAN20185956933,286000,0.1612,5,0,Consumer durable,,,7.2,1297000,560781,Closed,01-03-2018,59526,40,Female,Salaried
8213480451,Karthik Rao,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,App,New,LAN20236973571,13773000,0.0924,14,0,Loan against securities,,,8.9,1231000,141631,Closed,01-03-2023,1041543,36,Male,Self-employed
7142254289,Kavya Khan,EntryPage_PL_Journey,Field,Balance Transfer,LAN20210234623,388000,0.1596,4,0,Consumer durable,,,6.6,790000,695646,Closed,01-05-2021,100247,28,Male,Salaried
6730806607,Sai Verma,App push - MAU drive,Call center,New,LAN20226613947,12422000,0.0938,47,0,Home loan,,,6.6,954000,411510,Closed,01-03-2022,316833,29,Female,Salaried
6730806607,Sai,store_footfall_branch,App,Top-up,LAN20241002099,740000,0.1612,23,0,Personal loan,,,6.6,954000,411510,Closed,01-04-2024,37614,29,Female,Salaried
6730806607,Sai  Verma,google ads - home loan,Website,Top-up,LAN20195683092,415000,0.1404,16,0,Consumer durable,,,6.6,954000,411510,Closed,01-06-2019,28592,29,Female,Salaried
7440428200,Anjali Joshi,Iphone_campaign,Website,New,LAN20210440230,444000,0.1616,9,0,Consumer durable,,,8.6,1244000,530487,Closed,01-06-2021,52714,58,Male,Salaried
7440428200,Anjali Joshi,Email - preapproved offer,Call center,New,LAN20209396689,322000,0.1626,11,0,Consumer durable,,,8.6,1244000,530487,Closed,01-10-2020,31706,58,Male,Salaried
7822656991,Diya Nair,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Website,New,LAN20238062631,5772000,0.0797,36,0,Home loan,,,9.6,791000,141337,Closed,01-08-2023,180794,22,Male,Salaried
7822656991,Diya  Nair,Iphone_campaign,App,Balance Transfer,LAN20252822949,326000,0.171,3,0,Consumer durable,,,9.6,791000,141337,Closed,01-02-2025,111778,22,Male,Salaried
9113369930,Diya Patel,paid_search_hl_nonbrand,App,New,LAN20243938499,6331000,0.1187,4,0,Loan against securities,2024-04,2024-05,7.8,545000,781158,Closed,01-03-2024,1622083,28,Male,Salaried
9113369930,Diya Patel,referral - branch walkin,App,New,LAN20204985401,1438000,0.1367,30,0,Personal loan,,,7.8,545000,781158,Closed,01-08-2020,56859,28,Male,Salaried
7011365927,Ahmed Ansari,iPhone Campaign,Website,New,LAN20232404916,2852000,0.1371,30,0,Personal loan,2023-11,2023-12,7.1,1573000,395642,Closed,01-01-2023,112824,52,Female,Salaried
7011365927,Ahmed  Ansari,Mobile app campaign,App,New,LAN20259817365,277000,0.139,16,127488,Consumer durable,,,7.1,1573000,395642,Active,01-11-2025,19066,52,Female,Salaried
9729866611,Zara Banerjee,employee referral scheme,App,New,LAN20218487626,2613000,0.1176,17,0,Personal loan,,,5.9,761000,110530,Closed,01-11-2021,167615,34,Male,Salaried
7237697025,Neha Banerjee,Website Banner - Diwali,Call center,New,LAN20249819434,2473000,0.1388,12,0,Personal loan,,,7.4,1571000,500851,Closed,01-07-2024,221904,32,Male,Salaried
8371488679,Ahmed Khan,2W_Suzuki_dealer,Call center,New,LAN20188566169,4117000,0.1226,36,0,Personal loan,,,6.3,981000,695793,Closed,01-04-2018,137255,48,Male,Salaried
9766250419,Anjali Rao,sms_campaign_reengage,App,Top-up,LAN20231122153,391000,0.1363,17,0,Consumer durable,,,6.9,754000,411011,Closed,01-12-2023,25422,32,Female,Salaried
8054177614,Vivaan Ansari,entrypage journey - PL,Website,Top-up,LAN20233199898,49000,0.1609,15,0,Consumer durable,,,9.6,1239000,400577,Closed,01-11-2023,3628,26,Male,Salaried
8494996535,Anjali Khan,MobileApp Campaign - Q3,Call center,New,LAN20207516327,14373000,0.0875,54,0,Home loan,,,6.8,1256000,835688,Closed,01-04-2020,322955,29,Male,Salaried
